dateTime,country,city,region,screenRed,surveyType,purposeProductInfo,purposeBuyFromSite,purposeComparePricing,purposeInfoAndResources,purposeInfoOnOrder,purposeOther,taskFindWhatLookingFor,concernShippingCost,concernDeliverySpeed,concernWarranties,concernEaseToReturnProduct,concernProductSafety,concernRightForMyChild,concernProductQuality,concernProductEffectiveness,concernOther,concernNone,intentWasPlanningToBuy,profile,whenSiteUsed,purchasedBefore,purchasedWhen,productKnewWhatWanted,productSiteHasWhatWanted,purchaseExpectInNextMonth,siteFirstHeardAbout,age,gender,behavNumVisits,behavReferral,behavPageviews,behavHomePage,behavDetailProdA,behavDetailProdB,behavDetailProdC,behavAnySolution,behavAnySale,behavCart,behavConversion
7/29/2014 18:44,Canada,Victoria,BC,768x1024,At Exit,Products,,,,,,Most or all of it,,,,,,,,,,,,Other,In the past year,No,,Yes,"Yes, several of them",2,,,,3,Direct,1,0,0,1,0,0,0,0,0
7/29/2014 19:14,United States,Lawton,OK,1824x1036,At Arrival Only,,,Compare pricing,,,,,,,,,,,,,,,,Parent,In the past month,No,,No,,3,,,,1,Direct,1,0,0,0,0,0,0,0,0
7/29/2014 19:16,United States,Wake Forest,NC,768x1024,At Arrival Only,Products,,,,,,,,,,,,,,,,,,Teacher,Never. This is my first visit,,,,,,,,,1,Unbranded Search,4 to 6,0,1,0,0,0,0,0,0
7/29/2014 19:21,United States,Woodbridge,VA,1280x800,At Arrival Only,,Buy from this site,Compare pricing,Resources,,,,,,,,,,,,,,No,Teacher,In the past year,,,No,,3,,,,3,Direct,4 to 6,0,0,0,0,0,1,0,0
7/29/2014 20:18,United States,Orangeburg,SC,1152x864,At Exit,Products,Buy from this site,,Resources,,,Most or all of it,,,,,,,,,,,No,Other,In the past week,"Yes, once",In the past year,Somewhat,,4,More than 1 year ago,45-54,Female,1,Direct,7 to 9,0,0,0,1,0,0,0,0
7/29/2014 20:33,United States,Peyton,CO,1280x800,At Arrival and Exit,,Buy from this site,,,,,Some of it,,,,,,,,,,,No,Parent,In the past month,"Yes, once",In the past month,Somewhat,,5,In the past year,45-54,Female,1,Direct,10+,0,1,1,0,0,0,1,1
7/29/2014 21:34,United States,Oklahoma City,OK,1440x900,At Arrival and Exit,Products,,,,,,Some of it,,,,,,,,,,,,Parent,Never. This is my first visit,,,Somewhat,,3,,,,1,Direct,10+,1,1,1,0,0,0,0,0
7/29/2014 21:41,United States,Allentown,PA,1280x768,At Arrival and Exit,,Buy from this site,,,,,Most or all of it,,,,,,,,,,,Partially (I was considering it),Health Professional,In the past year,"Yes, more than once",In the past year,No,,3,More than 1 year ago,35-44,Female,2,Direct,10+,0,1,0,0,0,0,0,0
7/29/2014 21:57,United States,Charlotte,NC,768x1024,At Arrival and Exit,,Buy from this site,,,,,None of it,,,,,,,,,,,Partially (I was considering it),Parent,In the past week,No,,Somewhat,,4,More than 1 year ago,,,4,Unbranded Search,4 to 6,1,0,1,0,0,0,0,0
7/29/2014 22:05,United States,Germantown,MD,768x1024,At Arrival Only,Products,Buy from this site,,Resources,,,,,,,,,,,,,,Partially (I was considering it),Health Professional,In the past month,"Yes, more than once",In the past year,Somewhat,,5,,,,1,Direct,10+,0,0,0,0,1,1,0,0
7/29/2014 22:18,United States,Stillwater,OK,1280x800,At Arrival and Exit,Products,,,,,,Most or all of it,,,,,,,,,,,,Health Professional,In the past month,No,,Somewhat,,4,In the past year,45-54,Female,3,Direct,2 to 3,0,0,0,0,0,0,0,0
7/29/2014 22:28,United States,Norwalk,CA,768x1024,At Arrival and Exit,,,,Resources,,,Some of it,,,,,,,,,,,,Parent,Never. This is my first visit,,,,,3,In the past hour,25-34,Female,1,Unbranded Search,4 to 6,0,1,0,0,0,0,0,0
7/29/2014 22:36,United States,South Lyon,MI,768x1024,At Arrival Only,Products,,,,,,,,,,,,,,,,,,Parent,In the past month,No,,No,,3,,,,3,Direct,1,0,0,0,0,0,0,0,0
7/29/2014 22:36,United States,Highland,NY,768x1024,At Exit,Products,,,,,,Most or all of it,,,,,,,,,,,,Parent,In the past year,"Yes, once",In the past year,Somewhat,"Yes, several of them",3,More than 1 year ago,35-44,Female,1,Direct,10+,0,0,0,0,0,1,0,0
7/29/2014 22:48,United States,Silver Spring,MD,768x1024,At Exit,Products,Buy from this site,,,,,Most or all of it,,,,,,,,Product effectiveness/will it work,,,No,Teacher,In the past year,"Yes, more than once",In the past year,Somewhat,"Yes, several of them",4,More than 1 year ago,55-64,Female,1,Direct,1,0,0,0,0,0,0,0,0
7/29/2014 22:53,United States,Fond Du Lac,WI,1280x1024,At Arrival and Exit,Products,,,,,,Most or all of it,Shipping costs,,,,,,,,Other,,,Teacher,In the past year,"Yes, once",In the past year,Somewhat,,3,In the past year,55-64,Female,1,Direct,10+,0,1,0,0,0,0,0,0
7/29/2014 23:00,United States,Woodstock,CT,1280x800,At Arrival and Exit,Products,,,Resources,,,Some of it,,,,,,,,,,,,Health Professional,In the past month,"Yes, once",In the past year,Somewhat,,3,More than 1 year ago,55-64,Female,2,Direct,7 to 9,0,0,0,0,0,1,0,0
7/29/2014 23:28,United States,Lancaster,WI,768x1024,At Exit,Products,,,Resources,,,Most or all of it,,,,,,,,,,,,Parent,In the past year,"Yes, once",In the past year,Somewhat,"Yes, several of them",3,,,,1,Direct,10+,0,0,0,0,0,1,0,0
7/30/2014 0:10,United States,Seattle,WA,1366x768,At Arrival and Exit,,,,,,Other,None of it,,,,,,,,,,,,Other,Never. This is my first visit,,,,,2,,,,1,Unbranded Search,4 to 6,0,1,0,0,0,0,0,0
7/30/2014 0:32,United States,Minneapolis,MN,768x1024,At Arrival and Exit,,,Compare pricing,,,,Some of it,,,,,,,,,,,,Parent,In the past month,"Yes, more than once",In the past year,Somewhat,,3,More than 1 year ago,35-44,Female,3,Referred,4 to 6,0,0,0,0,0,0,0,0
7/30/2014 0:35,United States,Elmwood Park,IL,1366x768,At Arrival Only,,Buy from this site,Compare pricing,,,,,,,,,,,,,,,Partially (I was considering it),Parent,In the past week,No,,,,,,,,1,Direct,10+,1,1,0,0,0,1,1,0
7/30/2014 2:02,United States,Amarillo,TX,1280x1024,At Exit,Products,,,,,,Some of it,,,,,,,,,,,,Other,In the past month,"Yes, once",More than a year ago,Somewhat,Not sure,3,More than 1 year ago,35-44,Female,1,Direct,4 to 6,0,0,0,0,0,0,0,0
7/30/2014 2:52,Israel,Ramat Gan,5,1152x864,At Arrival Only,Products,,,,,,,,,,,,,,,,,,Relative,,,,Somewhat,,3,,,,1,Unbranded Search,10+,0,0,1,1,1,0,0,0
7/30/2014 3:32,Canada,Brockville,ON,1366x768,At Arrival Only,Products,,,,,,,,,,,,,,,,,,Person with [condition A],Never. This is my first visit,,,Yes,,2,,,,1,Referred,4 to 6,0,1,0,0,0,0,0,0
7/30/2014 6:33,United States,Brick,NJ,768x1024,At Arrival Only,Products,,,Resources,,,,,,,,,,,,,,,Relative,In the past month,No,,Somewhat,,4,,,,2,Direct,4 to 6,0,0,0,0,0,1,0,0
7/30/2014 7:30,Australia,Adelaide,5,768x1024,At Exit,Products,Buy from this site,Compare pricing,Resources,,,Some of it,,,,,,,,,,,Partially (I was considering it),Teacher,In the past month,"Yes, once",More than a year ago,Somewhat,"Yes, one of them",3,"Just now, from the website or survey",55-64,Female,2,Direct,7 to 9,0,0,0,0,0,1,0,0
7/30/2014 7:31,India,Delhi,7,1366x768,At Arrival and Exit,Products,,,Resources,,,Most or all of it,,,,,,,,,,,,Health Professional,Never. This is my first visit,,,Yes,,3,,,,1,Unbranded Search,2 to 3,0,0,0,0,0,0,0,0
7/30/2014 7:53,United States,Silver Spring,MD,1366x768,At Exit,Products,,,,,,Most or all of it,,,,,,,,,,,,Parent,Never. This is my first visit,,,,,,,,,1,Social,1,0,0,0,0,0,0,0,0
7/30/2014 8:01,Australia,Turramurra,2,1680x1050,At Arrival and Exit,Products,,,,,,Most or all of it,,,,,,,,,,,,Teacher,Never. This is my first visit,,,No,,3,In the past hour,45-54,Female,1,Social,10+,0,1,0,1,0,0,0,0
7/30/2014 8:40,United States,Dacula,GA,1280x800,At Arrival and Exit,Products,Buy from this site,,Resources,,,Some of it,,,,,,,,,,,Partially (I was considering it),Parent,In the past month,"Yes, once",In the past year,Yes,,3,More than 1 year ago,35-44,Female,1,Direct,10+,0,0,1,1,0,0,0,0
7/30/2014 8:45,United States,Morehead,KY,768x1024,At Exit,Products,,,Resources,,,Most or all of it,,,,,,,,,,,,Relative,In the past year,"Yes, more than once",In the past year,Somewhat,Not sure,3,More than 1 year ago,,,1,Direct,4 to 6,0,0,1,0,0,1,0,0
7/30/2014 9:13,Australia,Melbourne,7,768x1024,At Arrival Only,Products,,,,,,,,,,,,,,,,,,Parent,Never. This is my first visit,,,Somewhat,,3,,,,1,Unbranded Search,2 to 3,1,0,0,0,0,0,0,0
7/30/2014 9:29,United States,Norfolk,VA,768x1024,At Exit,,,Compare pricing,,,,Some of it,,,,,,Whether this is right for my child,,,,,,Parent,In the past year,"Yes, once",,No,,4,More than 1 year ago,45-54,Female,2,Direct,2 to 3,0,0,0,0,0,1,0,0
7/30/2014 9:30,United States,Springfield,NJ,768x1024,At Arrival Only,Products,Buy from this site,Compare pricing,,,,,,,,,,,,,,,Partially (I was considering it),Parent,In the past year,"Yes, once",In the past year,Somewhat,,4,,,,4,Direct,10+,0,1,1,1,0,1,0,0
7/30/2014 9:36,United States,Powhatan,VA,1280x800,At Arrival and Exit,,,,Resources,,,Most or all of it,,,,,,,,,,None / no uncertainties,,Health Professional,In the past week,"Yes, more than once",,,,3,More than 1 year ago,55-64,Female,3,Direct,1,0,0,0,0,0,0,0,0
7/30/2014 9:40,United States,Rocky River,OH,768x1024,At Arrival Only,,Buy from this site,,,,,,,,,,,,,,,,Partially (I was considering it),Parent,In the past year,"Yes, more than once",In the past year,Yes,,4,,,,1,Direct,10+,0,1,1,0,0,0,1,0
7/30/2014 9:41,United States,Loveland,OH,1280x1024,At Arrival and Exit,Products,,,,,,Most or all of it,,,,,,,,,,,,Health Professional,Never. This is my first visit,,,Somewhat,,3,In the past hour,25-34,Female,1,Direct,2 to 3,0,0,1,0,0,0,0,0
7/30/2014 9:44,United States,Purcellville,VA,1440x900,At Arrival Only,,Buy from this site,,,,,,,,,,,,,,,,Yes,Parent,Never. This is my first visit,,,Yes,,4,,,,2,Direct,10+,1,1,1,1,0,1,1,1
7/30/2014 10:27,United States,Rowland Heights,CA,1440x900,At Arrival Only,,,,Resources,,,,,,,,,,,,,,,Teacher,More than a year ago,"Yes, once",More than a year ago,,,3,,,,2,Direct,2 to 3,0,1,0,0,0,0,0,0
7/30/2014 10:38,United States,Glenside,PA,768x1024,At Exit,,Buy from this site,,,,,Some of it,,,,,,,,,,,Partially (I was considering it),Teacher,In the past week,"Yes, more than once",In the past year,Somewhat,"Yes, several of them",3,More than 1 year ago,45-54,Female,2,Direct,0,0,0,0,0,0,0,0,0
7/30/2014 10:43,United States,Cape Canaveral,FL,768x1024,At Exit,,,Compare pricing,Resources,,,Some of it,,,,,,,,,,,,Health Professional,In the past month,"Yes, more than once",In the past year,Yes,Not sure,3,More than 1 year ago,45-54,Female,2,Direct,10+,0,1,1,1,0,0,0,0
7/30/2014 10:55,United States,Mount Holly,NC,1280x800,At Arrival Only,,,,Resources,,,,,,,,,,,,,,,Parent,In the past month,No,,,,4,,,,4,Direct,10+,0,0,1,0,0,1,0,0
7/30/2014 11:04,United States,Cushing,OK,1360x768,At Arrival and Exit,,,,Resources,,,Some of it,,,,,,,,,,,,Parent,In the past week,"Yes, once",In the past year,,,3,More than 1 year ago,45-54,Female,1,Direct,1,0,0,0,0,0,0,0,0
7/30/2014 11:05,United States,Northborough,MA,1280x800,At Exit,Products,,,,,,Most or all of it,,,,,,,,,,,,Teacher,In the past month,"Yes, more than once",In the past month,Somewhat,"Yes, several of them",5,In the past year,45-54,Female,1,Direct,2 to 3,0,0,0,0,0,0,0,0
7/30/2014 11:15,United States,Rochester,NY,1280x1024,At Exit,Products,,,,,,Most or all of it,,,,,,,,,,,,Teacher,Never. This is my first visit,,,Yes,"Yes, several of them",3,"Just now, from the website or survey",55-64,Female,1,Unbranded Search,1,0,0,0,0,0,0,0,0
7/30/2014 11:34,United States,Brooklyn,NY,1280x1024,At Arrival and Exit,Products,Buy from this site,,,,,Some of it,,,,,,,,,,,Partially (I was considering it),Health Professional,In the past month,"Yes, more than once",In the past year,Somewhat,,3,,35-44,Female,4,Direct,1,0,0,0,0,0,0,0,0
7/30/2014 12:20,United States,Hutto,TX,1366x768,At Arrival and Exit,Products,Buy from this site,,Resources,,,Most or all of it,,,,Ease of returning (if I am not satisfied with product),,Whether this is right for my child,,,,,Partially (I was considering it),Teacher,In the past month,No,,Somewhat,,5,In the past year,25-34,Female,1,Direct,7 to 9,1,0,1,0,0,0,0,0
7/30/2014 12:38,United States,Wrangell,AK,1280x1024,At Arrival Only,Products,,Compare pricing,Resources,,,,,,,,,,,,,,,Other,In the past month,"Yes, once",In the past month,Somewhat,,3,,,,4,Direct,1,0,0,0,0,0,0,0,0
7/30/2014 12:44,United States,Bluffton,SC,1600x900,At Arrival Only,Products,Buy from this site,,,,,,,,,,,,,,,,Partially (I was considering it),Parent,Never. This is my first visit,,,Yes,,4,,,,1,Unbranded Search,4 to 6,1,1,0,0,0,0,0,0
7/30/2014 13:06,United States,Staten Island,NY,1366x768,At Arrival and Exit,Products,,Compare pricing,Resources,,,Some of it,Shipping costs,,Warranties/product guarantees,Ease of returning (if I am not satisfied with product),Product safety,Whether this is right for my child,Product durability/quality,Product effectiveness/will it work,,,,Parent,In the past month,No,,Somewhat,,3,In the past year,Prefer not to answer,Prefer not to answer,1,Direct,4 to 6,0,0,0,0,0,0,0,0
7/30/2014 13:33,United States,San Antonio,TX,768x1024,At Exit,Products,Buy from this site,Compare pricing,,,,Most or all of it,,,,Ease of returning (if I am not satisfied with product),,Whether this is right for my child,,,,,Partially (I was considering it),Parent,In the past month,"Yes, more than once",More than a year ago,Somewhat,"Yes, several of them",4,More than 1 year ago,35-44,Female,2,Direct,10+,0,0,1,0,0,1,0,0
7/30/2014 13:42,South Africa,Pretoria,6,1920x1080,At Arrival Only,Products,,,Resources,,,,,,,,,,,,,,,Person with [condition A],Never. This is my first visit,,,,,,,,,4,Unbranded Search,0,0,0,0,0,0,0,0,0
7/30/2014 13:50,United States,Los Angeles,CA,1280x1024,At Arrival Only,Products,Buy from this site,Compare pricing,Resources,,,,,,,,,,,,,,No,Teacher,In the past month,"Yes, once",In the past month,Somewhat,,4,,,,3,Direct,10+,0,0,0,0,0,1,0,0
7/30/2014 13:59,United States,Attleboro,MA,1280x1024,At Exit,Products,,Compare pricing,,,,Some of it,,,,,,,,,,,,Other,Never. This is my first visit,,,Somewhat,Not sure,3,"Just now, from the website or survey",55-64,Female,1,Unbranded Search,4 to 6,0,0,0,0,0,0,0,0
7/30/2014 14:22,United States,Chicago,IL,1680x1050,At Arrival Only,,,,Resources,,,,,,,,,,,,,,,Parent,Never. This is my first visit,,,,,3,,,,5,Unbranded Search,10+,1,0,1,0,1,0,0,0
7/30/2014 14:30,United States,Ypsilanti,MI,1280x800,At Exit,Products,,,,,,None of it,,,,,,,,,,,,Parent,Never. This is my first visit,,,,,,,,,1,Unbranded Search,10+,0,0,0,0,1,0,0,0
7/30/2014 14:40,United States,Los Lunas,NM,768x1024,At Exit,Products,,Compare pricing,,,,Most or all of it,,,,,,,,,,None / no uncertainties,,Teacher,Never. This is my first visit,,,Yes,"Yes, one of them",3,In the past hour,45-54,Female,1,Referred,1,0,0,0,0,0,0,0,0
7/30/2014 14:43,United States,Leavenworth,KS,768x1024,At Arrival Only,Products,,,,,,,,,,,,,,,,,,Health Professional,In the past week,"Yes, once",In the past month,Yes,,5,,,,2,Direct,1,0,0,0,0,0,0,0,0
7/30/2014 16:14,United States,Los Angeles,CA,1366x768,At Exit,,Buy from this site,,,,,Most or all of it,,,,,,,,,,None / no uncertainties,Partially (I was considering it),Relative,Never. This is my first visit,,,Somewhat,"Yes, several of them",2,In the past hour,55-64,Female,2,Self Referred,10+,0,0,0,0,1,0,1,1
7/30/2014 16:19,United States,Seneca,SC,1280x1024,At Exit,Products,,,,,,None of it,,,,,,,,,,,,Teacher,Never. This is my first visit,,,,,,,,,1,Referred,2 to 3,0,0,0,1,0,0,0,0
7/30/2014 16:27,United States,Salt Lake City,UT,1920x1080,At Exit,Products,,,,,,Most or all of it,,,,,,,,,,,,Parent,In the past month,"Yes, once",In the past month,Somewhat,"Yes, several of them",4,In the past year,35-44,Female,4,Self Referred,4 to 6,0,0,0,0,0,0,1,1
7/30/2014 17:21,United States,Lexington,SC,768x1024,At Exit,Products,,Compare pricing,Resources,,,Some of it,,,,,,,,,,,,Health Professional,In the past week,"Yes, more than once",In the past year,Somewhat,"Yes, several of them",4,,,,2,Direct,1,0,0,0,0,0,0,0,0
7/30/2014 17:53,United States,Broken Arrow,OK,1920x1080,At Arrival and Exit,,Buy from this site,,,,,Most or all of it,,,,,,,,,,,Partially (I was considering it),Parent,In the past year,"Yes, once",In the past year,Somewhat,,3,More than 1 year ago,Less than 18,Male,2,Direct,10+,0,1,0,0,0,1,0,0
7/30/2014 18:44,United States,Albuquerque,NM,768x1024,At Arrival and Exit,,,Compare pricing,,,,None of it,,,,,,,,,,,,Parent,Never. This is my first visit,,,Somewhat,,3,"Just now, from the website or survey",,,1,Unbranded Search,7 to 9,0,0,0,0,0,0,0,0
7/30/2014 19:13,United States,Oak Bluffs,MA,1440x900,At Exit,Products,,,Resources,,,Most or all of it,,,,,,,,,,None / no uncertainties,,Teacher,In the past week,"Yes, more than once",In the past year,Somewhat,"Yes, several of them",5,In the past year,18-24,Female,1,Direct,7 to 9,0,0,0,0,0,1,0,0
7/30/2014 20:34,United States,Austin,TX,768x1024,At Exit,,,Compare pricing,,,,Some of it,,,,,,,,,,,,Health Professional,In the past month,"Yes, more than once",,Yes,Not sure,4,,,,55,Direct,7 to 9,0,0,0,0,0,0,0,0
7/30/2014 20:37,United States,Metamora,IL,1280x800,At Arrival Only,Products,,Compare pricing,,,,,,,,,,,,,,,,Health Professional,In the past month,"Yes, more than once",In the past year,Somewhat,,4,,,,5,Unbranded Search,10+,1,1,0,0,0,0,0,0
7/30/2014 20:37,United States,Kansas City,MO,768x1024,At Arrival Only,,,,Resources,,,,,,,,,,,,,,,Health Professional,Never. This is my first visit,,,,,4,,,,1,Unbranded Search,4 to 6,1,0,1,0,0,0,0,0
7/30/2014 21:03,United States,Fredericksburg,VA,1680x1050,At Exit,,Buy from this site,,,,,Some of it,,,,,,,,,,,Yes,Parent,Never. This is my first visit,,,Somewhat,"Yes, several of them",4,,,,1,Referred,2 to 3,1,0,1,0,0,0,0,0
7/30/2014 21:15,United States,Brooksville,FL,1366x768,At Arrival and Exit,,Buy from this site,,,,,Most or all of it,,,,,,,,,,,Yes,Parent,In the past year,"Yes, once",In the past year,Yes,,3,In the past year,25-34,Female,1,Unbranded Search,10+,1,0,0,0,0,0,1,1
7/30/2014 21:35,United States,Arlington,MA,1280x800,At Exit,Products,,Compare pricing,,,,None of it,,,,,,,,,,,,Health Professional,In the past month,"Yes, once",In the past year,Somewhat,"Yes, one of them",3,,,,6,Direct,10+,0,0,0,0,0,1,0,0
7/30/2014 21:47,United States,Montgomery Village,MD,768x1024,At Arrival Only,Products,Buy from this site,Compare pricing,,Order info,,,,,,,,,,,,,Partially (I was considering it),Parent,In the past year,"Yes, more than once",More than a year ago,Yes,,4,,,,5,Direct,10+,0,1,1,1,1,0,1,0
7/30/2014 22:07,United States,,,768x1024,At Arrival Only,,Buy from this site,,,,,,,,,,,,,,,,Yes,Teacher,Never. This is my first visit,,,Yes,,4,,,,1,Social,1,0,0,0,0,0,0,0,0
7/30/2014 22:29,United States,Austin,MN,1280x800,At Arrival and Exit,Products,,,,,,Most or all of it,,,,,,,,,,None / no uncertainties,,Teacher,Never. This is my first visit,,,Somewhat,,3,In the past hour,35-44,Female,1,Social,1,0,0,0,0,0,0,0,0
7/30/2014 23:04,Canada,Saskatoon,SK,768x1024,At Arrival Only,,,,Resources,,,,,,,,,,,,,,,Parent,Never. This is my first visit,,,,,,,,,3,Unbranded Search,7 to 9,1,1,0,0,1,0,0,0
7/31/2014 1:08,United States,Rancho Cordova,CA,1280x1024,At Arrival and Exit,,,Compare pricing,,,,Some of it,,,,,,,,,,,,Health Professional,In the past week,"Yes, more than once",In the past year,Somewhat,,3,More than 1 year ago,45-54,Female,1,Referred,7 to 9,0,0,0,0,0,0,0,0
7/31/2014 1:11,United States,San Marcos,CA,768x1024,At Arrival and Exit,,,Compare pricing,,,,Some of it,,,,,,,,,,,,Parent,Never. This is my first visit,,,Yes,,3,"Just now, from the website or survey",35-44,Female,1,Unbranded Search,10+,0,1,0,0,1,0,0,0
7/31/2014 1:42,United States,Fountain Hills,AZ,1280x800,At Exit,Products,Buy from this site,Compare pricing,Resources,,,Most or all of it,,,,,,,,,,,Partially (I was considering it),Teacher,Never. This is my first visit,,,Yes,"Yes, several of them",3,,,,1,Unbranded Search,10+,1,1,1,1,1,0,0,0
7/31/2014 6:20,Netherlands,Wageningen,3,1366x768,At Exit,Products,,Compare pricing,,,Other,Some of it,,,,,,,,,,,,Parent,In the past month,No,,Somewhat,"Yes, several of them",3,In the past year,35-44,Female,2,Unbranded Search,10+,0,0,1,0,0,0,0,0
7/31/2014 8:01,United States,Auburn,IL,1280x800,At Arrival Only,Products,,,,,,,,,,,,,,,,,,Parent,Never. This is my first visit,,,Somewhat,,3,,,,2,Unbranded Search,10+,0,1,0,0,0,0,0,0
7/31/2014 9:07,United States,Sneads Ferry,NC,1440x900,At Exit,,,,Resources,,,Most or all of it,,,,,,,,,,,,Teacher,Never. This is my first visit,,,,,2,,,,1,Unbranded Search,7 to 9,0,0,0,1,0,0,0,0
7/31/2014 9:09,United States,Festus,MO,768x1024,At Exit,Products,,,,,,Some of it,,,,,,,,,,,,Relative,In the past year,"Yes, more than once",In the past year,Somewhat,"Yes, several of them",4,More than 1 year ago,,,1,Direct,2 to 3,0,0,0,0,0,0,0,0
7/31/2014 12:17,United States,Yazoo City,MS,1229x768,At Arrival Only,Products,,,,,,,,,,,,,,,,,,Health Professional,Never. This is my first visit,,,No,,3,,,,1,Unbranded Search,4 to 6,0,0,0,0,0,0,0,0
